dst,rtt,ttl
192.168.0.1,0.09742403030395508,1
192.168.0.1,0.04676365852355957,1
192.168.0.1,0.042275190353393555,1
192.168.0.1,0.035230159759521484,1
192.168.0.1,0.04241132736206055,1
192.168.0.1,0.042423248291015625,1
NA,NA,1
192.168.0.1,0.05054950714111328,1
NA,NA,1
192.168.0.1,0.05602860450744629,1
NA,NA,1
192.168.0.1,0.04213833808898926,1
NA,NA,1
192.168.0.1,0.04270172119140625,1
NA,NA,1
192.168.0.1,0.04043316841125488,1
NA,NA,1
192.168.0.1,0.056145668029785156,1
NA,NA,1
192.168.0.1,0.038495779037475586,1
192.168.0.1,0.04628753662109375,1
NA,NA,1
192.168.0.1,0.03668808937072754,1
NA,NA,1
192.168.0.1,0.04621434211730957,1
NA,NA,1
192.168.0.1,0.04051828384399414,1
NA,NA,1
192.168.0.1,0.04062914848327637,1
NA,NA,1
192.168.0.1,0.0338282585144043,1
NA,NA,1
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,2
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,3
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
NA,NA,4
