dst,rtt,ttl
192.168.0.1,0.11188769340515137,1
192.168.0.1,0.04486584663391113,1
192.168.0.1,0.05551862716674805,1
192.168.0.1,0.04545235633850098,1
192.168.0.1,0.04971957206726074,1
192.168.0.1,0.04548811912536621,1
NA,NA,1
192.168.0.1,0.03499960899353027,1
NA,NA,1
192.168.0.1,0.04557061195373535,1
NA,NA,1
192.168.0.1,0.03765296936035156,1
NA,NA,1
192.168.0.1,0.050766706466674805,1
NA,NA,1
192.168.0.1,0.06578516960144043,1
NA,NA,1
192.168.0.1,0.03960156440734863,1
NA,NA,1
192.168.0.1,0.046851158142089844,1
192.168.0.1,0.05378103256225586,1
NA,NA,1
192.168.0.1,0.04506206512451172,1
NA,NA,1
192.168.0.1,0.04134011268615723,1
NA,NA,1
192.168.0.1,0.04278230667114258,1
NA,NA,1
192.168.0.1,0.03982186317443848,1
NA,NA,1
192.168.0.1,0.03873896598815918,1
NA,NA,1
10.0.0.2,0.04129672050476074,2
10.0.0.2,0.04694485664367676,2
10.0.0.2,0.04133343696594238,2
10.0.0.2,0.04298853874206543,2
10.0.0.2,0.037282705307006836,2
10.0.0.2,0.04668378829956055,2
10.0.0.2,0.047093868255615234,2
10.0.0.2,0.04938936233520508,2
10.0.0.2,0.04135870933532715,2
10.0.0.2,0.0506131649017334,2
10.0.0.2,0.04306530952453613,2
10.0.0.2,0.049379587173461914,2
10.0.0.2,0.04964447021484375,2
10.0.0.2,0.04148530960083008,2
10.0.0.2,0.04547309875488281,2
10.0.0.2,0.04625988006591797,2
10.0.0.2,0.04724240303039551,2
10.0.0.2,0.04894423484802246,2
10.0.0.2,0.03880047798156738,2
10.0.0.2,0.04703807830810547,2
10.0.0.2,0.03731060028076172,2
10.0.0.2,0.04676389694213867,2
10.0.0.2,0.037290096282958984,2
10.0.0.2,0.04700636863708496,2
10.0.0.2,0.04928755760192871,2
10.0.0.2,0.042554616928100586,2
10.0.0.2,0.04733133316040039,2
10.0.0.2,0.04545140266418457,2
10.0.0.2,0.037505388259887695,2
10.0.0.2,0.041364431381225586,2
10.0.0.2,0.04596447944641113,2
10.0.0.2,0.04273843765258789,2
181.88.172.60,0.06650018692016602,3
181.88.172.60,0.0623476505279541,3
181.88.172.60,0.06683468818664551,3
181.88.172.60,0.05722928047180176,3
181.88.172.60,0.07116889953613281,3
181.88.172.60,0.05367231369018555,3
181.88.172.60,0.06154680252075195,3
181.88.172.60,0.05343937873840332,3
181.88.172.60,0.05866265296936035,3
181.88.172.60,0.07723689079284668,3
181.88.172.60,0.10698151588439941,3
181.88.172.60,0.06555056571960449,3
181.88.172.60,0.05763125419616699,3
181.88.172.60,0.08520650863647461,3
181.88.172.60,0.08345580101013184,3
181.88.172.60,0.0814507007598877,3
181.88.172.60,0.07731056213378906,3
181.88.172.60,0.06119251251220703,3
181.88.172.60,0.07493066787719727,3
181.88.172.60,0.0634002685546875,3
181.88.172.60,0.07765412330627441,3
181.88.172.60,0.07311654090881348,3
181.88.172.60,0.06216764450073242,3
181.88.172.60,0.07318997383117676,3
181.88.172.60,0.06157946586608887,3
181.88.172.60,0.06576776504516602,3
181.88.172.60,0.06183266639709473,3
181.88.172.60,0.06186485290527344,3
181.88.172.60,0.0654606819152832,3
181.88.172.60,0.06998443603515625,3
181.88.172.60,0.0613093376159668,3
181.88.172.60,0.061556339263916016,3
181.89.5.90,0.07361817359924316,4
181.89.5.90,0.06559014320373535,4
181.89.5.90,0.06162548065185547,4
181.89.5.90,0.05721473693847656,4
181.89.5.90,0.07488369941711426,4
181.89.5.90,0.06681466102600098,4
181.89.5.90,0.07323217391967773,4
181.89.5.90,0.057782649993896484,4
181.89.5.90,0.06143355369567871,4
181.89.5.90,0.07734370231628418,4
181.89.5.90,0.06663632392883301,4
181.89.5.90,0.06534934043884277,4
181.89.5.90,0.061885833740234375,4
181.89.5.90,0.07350516319274902,4
181.89.5.90,0.0735619068145752,4
181.89.5.90,0.07749104499816895,4
181.89.5.90,0.06572818756103516,4
181.89.5.90,0.06511664390563965,4
181.89.5.90,0.07008171081542969,4
181.89.5.90,0.06560134887695312,4
181.89.5.90,0.0693204402923584,4
181.89.5.90,0.05736804008483887,4
181.89.5.90,0.07129836082458496,4
181.89.5.90,0.0651102066040039,4
181.89.5.90,0.05920696258544922,4
181.89.5.90,0.061583757400512695,4
181.89.5.90,0.06714034080505371,4
181.89.5.90,0.06967806816101074,4
181.89.5.90,0.0697779655456543,4
181.89.5.90,0.061516523361206055,4
181.89.5.90,0.05722641944885254,4
181.89.5.90,0.06724095344543457,4
190.224.165.110,0.05770587921142578,5
190.224.165.110,0.0733480453491211,5
190.224.165.110,0.06511974334716797,5
190.224.165.110,0.06723284721374512,5
190.224.165.110,0.0699617862701416,5
190.224.165.110,0.07351541519165039,5
190.224.165.110,0.06512570381164551,5
190.224.165.110,0.07113194465637207,5
190.224.165.110,0.0698082447052002,5
190.224.165.110,0.07380843162536621,5
190.224.165.110,0.06150054931640625,5
190.224.165.110,0.07373738288879395,5
190.224.165.110,0.0848848819732666,5
190.224.165.110,0.07165956497192383,5
190.224.165.110,0.06499218940734863,5
190.224.165.110,0.06681442260742188,5
190.224.165.110,0.06573057174682617,5
190.224.165.110,0.06977009773254395,5
190.224.165.110,0.06574058532714844,5
190.224.165.110,0.06565165519714355,5
190.224.165.110,0.06538629531860352,5
190.224.165.110,0.06565546989440918,5
190.224.165.110,0.07369160652160645,5
190.224.165.110,0.06555819511413574,5
190.224.165.110,0.06969952583312988,5
190.224.165.110,0.07474088668823242,5
190.224.165.110,0.0660252571105957,5
190.224.165.110,0.053293704986572266,5
190.224.165.110,0.06586742401123047,5
190.224.165.110,0.06557321548461914,5
190.224.165.110,0.07777714729309082,5
190.224.165.110,0.07758831977844238,5
185.70.203.48,0.07759428024291992,6
185.70.203.48,0.1271045207977295,6
185.70.203.48,0.07026481628417969,6
185.70.203.48,0.08944368362426758,6
185.70.203.48,0.06963443756103516,6
185.70.203.48,0.07311129570007324,6
185.70.203.48,0.0632026195526123,6
185.70.203.48,0.06997489929199219,6
185.70.203.48,0.06549811363220215,6
185.70.203.48,0.06938838958740234,6
185.70.203.48,0.06624484062194824,6
185.70.203.48,0.06897234916687012,6
185.70.203.48,0.06694555282592773,6
185.70.203.48,0.06537485122680664,6
185.70.203.48,0.06205248832702637,6
185.70.203.48,0.06155037879943848,6
185.70.203.48,0.07342362403869629,6
185.70.203.48,0.07773041725158691,6
185.70.203.48,0.0653982162475586,6
185.70.203.48,0.07496070861816406,6
185.70.203.48,0.057825326919555664,6
185.70.203.48,0.06206059455871582,6
185.70.203.48,0.07771539688110352,6
185.70.203.48,0.06929802894592285,6
185.70.203.48,0.07352399826049805,6
185.70.203.48,0.07365632057189941,6
185.70.203.48,0.06517672538757324,6
185.70.203.48,0.058672189712524414,6
185.70.203.48,0.07513213157653809,6
185.70.203.48,0.06900143623352051,6
185.70.203.48,0.07535099983215332,6
185.70.203.48,0.08921098709106445,6
89.221.41.187,0.18973565101623535,7
89.221.41.187,0.18618106842041016,7
89.221.41.187,0.1971435546875,7
89.221.41.187,0.19411587715148926,7
89.221.41.187,0.1857748031616211,7
89.221.41.187,0.18967413902282715,7
89.221.41.187,0.19747018814086914,7
89.221.41.187,0.18898868560791016,7
89.221.41.187,0.17890524864196777,7
89.221.41.187,0.1991260051727295,7
89.221.41.187,0.18557286262512207,7
89.221.41.187,0.18653655052185059,7
89.221.41.187,0.18735265731811523,7
89.221.41.187,0.19391679763793945,7
89.221.41.187,0.19748711585998535,7
89.221.41.187,0.18537688255310059,7
89.221.41.187,0.18548202514648438,7
89.221.41.187,0.18280482292175293,7
89.221.41.187,0.21144771575927734,7
89.221.41.187,0.21329927444458008,7
89.221.41.187,0.18970680236816406,7
89.221.41.187,0.18558025360107422,7
89.221.41.187,0.18584609031677246,7
89.221.41.187,0.1854691505432129,7
89.221.41.187,0.1973731517791748,7
89.221.41.187,0.19117259979248047,7
89.221.41.187,0.19771695137023926,7
89.221.41.187,0.19359326362609863,7
89.221.41.187,0.20097136497497559,7
89.221.41.187,0.1896800994873047,7
89.221.41.187,0.1892995834350586,7
89.221.41.187,0.18545866012573242,7
154.54.9.17,0.18975305557250977,8
154.54.9.17,0.18596649169921875,8
154.54.9.17,0.1971302032470703,8
154.54.9.17,0.18986916542053223,8
154.54.9.17,0.19381070137023926,8
154.54.9.17,0.19320917129516602,8
154.54.9.17,0.19572901725769043,8
154.54.9.17,0.18928289413452148,8
154.54.9.17,0.2015693187713623,8
154.54.9.17,0.20131134986877441,8
154.54.9.17,0.2113792896270752,8
154.54.9.17,0.19730401039123535,8
154.54.9.17,0.19001436233520508,8
154.54.9.17,0.18965768814086914,8
154.54.9.17,0.1892848014831543,8
154.54.9.17,0.18957304954528809,8
154.54.9.17,0.1899416446685791,8
154.54.9.17,0.20172786712646484,8
154.54.9.17,0.18959903717041016,8
154.54.9.17,0.18120217323303223,8
154.54.9.17,0.19493436813354492,8
154.54.9.17,0.20345163345336914,8
154.54.9.17,0.18940949440002441,8
154.54.9.17,0.20146918296813965,8
154.54.9.17,0.1977217197418213,8
154.54.9.17,0.18920016288757324,8
154.54.9.17,0.19009184837341309,8
154.54.9.17,0.20182514190673828,8
154.54.9.17,0.1894819736480713,8
154.54.9.17,0.20180940628051758,8
154.54.9.17,0.1932518482208252,8
154.54.9.17,0.1932995319366455,8
154.54.47.17,0.210524320602417,9
154.54.47.17,0.202955961227417,9
154.54.47.17,0.2015533447265625,9
154.54.47.17,0.19374632835388184,9
154.54.47.17,0.18930578231811523,9
154.54.47.17,0.19480562210083008,9
154.54.47.17,0.1938467025756836,9
154.54.47.17,0.19745707511901855,9
154.54.47.17,0.4774935245513916,9
154.54.47.17,0.19092059135437012,9
154.54.47.17,0.1853046417236328,9
154.54.47.17,0.1950232982635498,9
154.54.47.17,0.19915533065795898,9
154.54.47.17,0.2379145622253418,9
154.54.47.17,0.2091059684753418,9
154.54.47.17,0.18970417976379395,9
154.54.47.17,0.18999719619750977,9
154.54.47.17,0.22111940383911133,9
154.54.47.17,0.19933724403381348,9
154.54.47.17,0.20539593696594238,9
154.54.47.17,0.19774580001831055,9
154.54.47.17,0.18959712982177734,9
154.54.47.17,0.1771259307861328,9
154.54.47.17,0.1829853057861328,9
154.54.47.17,0.1830732822418213,9
154.54.47.17,0.1872847080230713,9
154.54.47.17,0.2015218734741211,9
154.54.47.17,0.20161652565002441,9
154.54.47.17,0.19355130195617676,9
154.54.47.17,0.18950462341308594,9
154.54.47.17,0.19748330116271973,9
154.54.47.17,0.1933271884918213,9
154.54.24.145,0.19395709037780762,10
154.54.24.145,0.1975562572479248,10
154.54.24.145,0.20131492614746094,10
154.54.24.145,0.1949455738067627,10
154.54.24.145,0.19756150245666504,10
154.54.24.145,0.19375944137573242,10
154.54.24.145,0.2093794345855713,10
154.54.24.145,0.189727783203125,10
154.54.24.145,0.1977097988128662,10
154.54.24.145,0.20951557159423828,10
154.54.24.145,0.20921730995178223,10
154.54.24.145,0.20160579681396484,10
154.54.24.145,0.1972029209136963,10
154.54.24.145,0.19404292106628418,10
154.54.24.145,0.1948556900024414,10
154.54.24.145,0.19780182838439941,10
154.54.24.145,0.20536041259765625,10
154.54.24.145,0.19492793083190918,10
154.54.24.145,0.20950603485107422,10
154.54.24.145,0.21352052688598633,10
154.54.24.145,0.20543694496154785,10
154.54.24.145,0.19363713264465332,10
154.54.24.145,0.19775652885437012,10
154.54.24.145,0.18930530548095703,10
154.54.24.145,0.20127034187316895,10
154.54.24.145,0.19715332984924316,10
154.54.24.145,0.1953437328338623,10
154.54.24.145,0.22106671333312988,10
154.54.24.145,0.20722436904907227,10
154.54.24.145,0.20554518699645996,10
154.54.24.145,0.21762776374816895,10
154.54.24.145,0.20158624649047852,10
154.54.7.157,0.21322178840637207,11
154.54.7.157,0.21148943901062012,11
154.54.7.157,0.21367526054382324,11
154.54.7.157,0.20118165016174316,11
154.54.7.157,0.21486854553222656,11
154.54.7.157,0.21762371063232422,11
