dst,rtt,ttl
192.168.0.1,0.09787964820861816,1
192.168.0.1,0.038248538970947266,1
192.168.0.1,0.060677289962768555,1
192.168.0.1,0.06086850166320801,1
192.168.0.1,0.05426192283630371,1
192.168.0.1,0.04167485237121582,1
NA,NA,1
192.168.0.1,0.148545503616333,1
NA,NA,1
192.168.0.1,0.09291863441467285,1
NA,NA,1
192.168.0.1,0.07306289672851562,1
NA,NA,1
192.168.0.1,0.07447957992553711,1
NA,NA,1
192.168.0.1,0.11426329612731934,1
192.168.0.1,0.2423710823059082,1
NA,NA,1
192.168.0.1,0.10326886177062988,1
NA,NA,1
192.168.0.1,0.05478858947753906,1
NA,NA,1
192.168.0.1,0.08468914031982422,1
NA,NA,1
192.168.0.1,0.07058048248291016,1
NA,NA,1
192.168.0.1,0.0827493667602539,1
NA,NA,1
192.168.0.1,0.173081636428833,1
192.168.0.1,0.05832552909851074,1
NA,NA,1
192.168.0.1,0.09696125984191895,1
10.0.0.2,0.05044817924499512,2
10.0.0.2,0.054131507873535156,2
10.0.0.2,0.054361581802368164,2
10.0.0.2,0.06247711181640625,2
10.0.0.2,0.05024385452270508,2
10.0.0.2,0.04197239875793457,2
10.0.0.2,0.061090707778930664,2
10.0.0.2,0.038048744201660156,2
10.0.0.2,0.06274127960205078,2
10.0.0.2,0.06633424758911133,2
10.0.0.2,0.0417940616607666,2
10.0.0.2,0.05436205863952637,2
10.0.0.2,0.054370880126953125,2
10.0.0.2,0.05050921440124512,2
10.0.0.2,0.04231619834899902,2
10.0.0.2,0.04318070411682129,2
10.0.0.2,0.06102728843688965,2
10.0.0.2,0.06968951225280762,2
10.0.0.2,0.046976566314697266,2
10.0.0.2,0.056795597076416016,2
10.0.0.2,0.05328679084777832,2
10.0.0.2,0.0464777946472168,2
10.0.0.2,0.05024290084838867,2
10.0.0.2,0.05102133750915527,2
10.0.0.2,0.041500091552734375,2
10.0.0.2,0.05672931671142578,2
10.0.0.2,0.06158804893493652,2
10.0.0.2,0.054369449615478516,2
10.0.0.2,0.05418825149536133,2
10.0.0.2,0.0422520637512207,2
10.0.0.2,0.05058407783508301,2
10.0.0.2,0.05051732063293457,2
181.88.172.60,0.06630802154541016,3
181.88.172.60,0.07464075088500977,3
181.88.172.60,0.07434558868408203,3
181.88.172.60,0.06637072563171387,3
181.88.172.60,0.07744336128234863,3
181.88.172.60,0.10628080368041992,3
181.88.172.60,0.07009744644165039,3
181.88.172.60,0.07041597366333008,3
181.88.172.60,0.06637978553771973,3
181.88.172.60,0.06643009185791016,3
181.88.172.60,0.07024765014648438,3
181.88.172.60,0.05783724784851074,3
181.88.172.60,0.09050989151000977,3
181.88.172.60,0.09445428848266602,3
181.88.172.60,0.062285661697387695,3
181.88.172.60,0.06645584106445312,3
181.88.172.60,0.07435226440429688,3
181.88.172.60,0.06634736061096191,3
181.88.172.60,0.07368588447570801,3
181.88.172.60,0.07056999206542969,3
181.88.172.60,0.0783987045288086,3
181.88.172.60,0.0766146183013916,3
NA,NA,3
181.88.172.60,0.15682196617126465,3
181.88.172.60,0.062459707260131836,3
181.88.172.60,0.07837629318237305,3
181.88.172.60,0.06254315376281738,3
181.88.172.60,0.0705411434173584,3
181.88.172.60,0.07854604721069336,3
181.88.172.60,0.06190013885498047,3
181.88.172.60,0.08314681053161621,3
181.88.172.60,0.07078385353088379,3
181.89.5.90,0.06235146522521973,4
181.89.5.90,0.05839657783508301,4
181.89.5.90,0.0662374496459961,4
181.89.5.90,0.0664677619934082,4
181.89.5.90,0.06647133827209473,4
181.89.5.90,0.07436299324035645,4
181.89.5.90,0.06647014617919922,4
181.89.5.90,0.07855534553527832,4
181.89.5.90,0.05840277671813965,4
181.89.5.90,0.07080388069152832,4
181.89.5.90,0.06996583938598633,4
181.89.5.90,0.08227872848510742,4
181.89.5.90,0.0746150016784668,4
181.89.5.90,0.06636214256286621,4
181.89.5.90,0.07047009468078613,4
181.89.5.90,0.08675146102905273,4
181.89.5.90,0.1060631275177002,4
181.89.5.90,0.07852363586425781,4
181.89.5.90,0.05442237854003906,4
181.89.5.90,0.08227753639221191,4
181.89.5.90,0.07754707336425781,4
181.89.5.90,0.07050013542175293,4
181.89.5.90,0.07029914855957031,4
181.89.5.90,0.07834529876708984,4
181.89.5.90,0.06664848327636719,4
181.89.5.90,0.05849409103393555,4
181.89.5.90,0.07890605926513672,4
181.89.5.90,0.06914925575256348,4
181.89.5.90,0.06256628036499023,4
181.89.5.90,0.07818913459777832,4
181.89.5.90,0.07036972045898438,4
181.89.5.90,0.07444143295288086,4
181.88.170.46,0.3344237804412842,5
181.88.170.46,0.5383961200714111,5
181.88.170.46,0.3911898136138916,5
181.88.170.46,0.38926243782043457,5
181.88.170.46,0.20059466361999512,5
181.88.170.46,0.4102742671966553,5
181.88.170.46,0.19802188873291016,5
181.88.170.46,0.19833731651306152,5
181.88.170.46,0.2702672481536865,5
181.88.170.46,0.1870429515838623,5
181.88.170.46,0.3688991069793701,5
181.88.170.46,0.1902930736541748,5
181.88.170.46,0.8603830337524414,5
181.88.170.46,0.2064681053161621,5
181.88.170.46,0.2025279998779297,5
181.88.170.46,0.2024860382080078,5
181.88.170.46,0.1869492530822754,5
181.88.170.46,0.20437288284301758,5
181.88.170.46,0.23061537742614746,5
181.88.170.46,0.19837617874145508,5
181.88.170.46,0.1947004795074463,5
181.88.170.46,0.18543124198913574,5
181.88.170.46,0.20110583305358887,5
181.88.170.46,0.2104041576385498,5
181.88.170.46,0.2030622959136963,5
181.88.170.46,0.19849777221679688,5
181.88.170.46,0.20243167877197266,5
181.88.170.46,0.19425511360168457,5
181.88.170.46,0.21046209335327148,5
181.88.170.46,0.20216989517211914,5
181.88.170.46,0.19770598411560059,5
181.88.170.46,0.20878815650939941,5
190.225.252.110,0.1946113109588623,6
190.225.252.110,0.20203351974487305,6
190.225.252.110,0.1954185962677002,6
190.225.252.110,0.19007468223571777,6
190.225.252.110,0.2063007354736328,6
190.225.252.110,0.18770742416381836,6
190.225.252.110,0.21271347999572754,6
190.225.252.110,0.19815301895141602,6
190.225.252.110,0.19306397438049316,6
190.225.252.110,0.19035792350769043,6
190.225.252.110,0.20252537727355957,6
190.225.252.110,0.19822120666503906,6
190.225.252.110,0.19698309898376465,6
190.225.252.110,0.19903182983398438,6
190.225.252.110,0.18950891494750977,6
190.225.252.110,0.18452739715576172,6
190.225.252.110,0.22057795524597168,6
190.225.252.110,0.19872045516967773,6
190.225.252.110,0.19800043106079102,6
190.225.252.110,0.21858620643615723,6
190.225.252.110,0.19336175918579102,6
190.225.252.110,0.1942596435546875,6
190.225.252.110,0.1951155662536621,6
190.225.252.110,0.19443249702453613,6
190.225.252.110,0.20583200454711914,6
190.225.252.110,0.20616674423217773,6
190.225.252.110,0.20225882530212402,6
190.225.252.110,0.19427061080932617,6
190.225.252.110,0.19856929779052734,6
190.225.252.110,0.19829154014587402,6
190.225.252.110,0.19475364685058594,6
190.225.252.110,0.19932198524475098,6
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
NA,NA,7
184.105.222.110,0.428851842880249,8
184.105.222.110,0.23344850540161133,8
184.105.222.110,0.38638782501220703,8
184.105.222.110,0.4103388786315918,8
184.105.222.110,0.4030134677886963,8
184.105.222.110,0.4144918918609619,8
184.105.222.110,0.4062838554382324,8
184.105.222.110,0.40232276916503906,8
184.105.222.110,0.41483616828918457,8
184.105.222.110,0.4143819808959961,8
184.105.222.110,0.3905489444732666,8
184.105.222.110,0.41756439208984375,8
184.105.222.110,0.40233707427978516,8
184.105.222.110,0.31410813331604004,8
184.105.222.110,0.30626654624938965,8
184.105.222.110,0.40247535705566406,8
184.105.222.110,0.318770170211792,8
184.105.222.110,0.38723230361938477,8
184.105.222.110,0.32477426528930664,8
184.105.222.110,0.3901405334472656,8
184.105.222.110,0.41434693336486816,8
184.105.222.110,0.40271687507629395,8
